label,url_length,num_dots,has_https,has_ip,num_subdirs,num_params,suspicious_words,tld,special_char_count,digits_count,entropy
1,34,3,0,1,4,0,0,46,0,10,4.057476076289931
1,36,3,0,1,4,0,0,46,1,14,4.273684376262023
1,33,3,0,1,4,0,0,46,0,10,3.98319563424773
1,34,3,0,1,4,0,0,46,0,12,4.138502179294739
1,33,3,0,1,4,0,0,46,0,12,4.12728313431329
1,34,3,0,1,4,0,0,46,0,11,4.197325708706504
1,33,3,0,1,4,0,0,46,0,11,4.043801694853791
1,34,3,0,1,4,0,0,46,0,11,4.138502179294739
1,33,3,0,1,4,0,0,46,0,10,4.12728313431329
1,34,3,0,1,4,0,0,46,0,10,3.998652546878167
1,40,3,1,0,3,1,0,469,1,8,4.615311532225102
1,36,3,1,0,3,0,0,469,3,5,4.384795487373134
1,33,4,0,1,3,0,0,24,0,15,3.98319563424773
1,33,4,0,1,3,0,0,240,0,15,4.173033892020166
1,33,4,0,1,3,0,0,126,0,15,3.942438726128142
1,29,3,0,1,3,0,0,208,0,16,3.667314615369613
1,35,4,0,1,3,0,0,128,0,17,3.9788640881880974
1,40,3,1,0,3,1,0,469,1,6,4.3086949695628425
1,35,3,1,0,3,0,0,469,3,4,4.185867302411999
1,35,3,1,0,3,0,0,469,0,7,4.571860873964196
1,30,3,0,1,3,0,0,40,0,17,3.685917579505496
1,29,3,0,1,3,0,0,252,0,16,3.8312762533752496
1,35,4,0,1,3,0,0,4,0,17,3.95729587384057
1,34,4,0,1,3,0,0,208,0,16,3.9176264438733583
1,42,3,1,0,3,1,0,469,1,6,4.424955744609934
1,36,3,1,0,3,0,0,469,3,5,4.134252431577194
1,42,3,1,0,3,1,0,469,1,8,4.576492125005179
1,28,4,0,1,3,0,0,237,0,9,3.797902689682947
1,29,3,0,1,3,0,0,127,0,16,3.663870978469273
1,42,4,0,1,4,0,0,115,0,12,4.0643546249021565
1,42,4,0,1,4,0,0,115,0,10,4.147920696433751
1,44,4,0,1,4,0,0,115,1,13,4.2089873002588005
1,41,4,0,1,4,0,0,115,0,11,4.064392248309453
1,42,4,0,1,4,0,0,115,0,11,4.129947184477477
1,42,4,0,1,4,0,0,115,0,12,4.016735577283109
1,49,4,0,1,5,0,0,101,0,22,4.3436756617173735
1,29,4,0,1,3,0,0,237,0,9,3.7193758224153695
1,42,4,0,1,4,0,0,115,0,9,4.147920696433751
1,41,4,0,1,4,0,0,115,0,10,4.064392248309453
1,41,4,0,1,4,0,0,115,0,9,4.015611760504575
1,41,4,0,1,4,0,0,115,0,9,4.0828041386061225
1,42,3,1,0,3,1,0,469,1,4,4.7013757559060485
1,42,3,1,0,3,1,0,469,1,4,4.653756708287001
1,36,3,1,0,3,0,0,469,3,6,4.419381945646371
1,36,3,1,0,3,0,0,469,3,5,4.120635070586275
1,34,3,1,0,3,0,0,469,0,6,4.454822399946606
1,36,3,1,0,3,0,0,469,3,6,4.17619062614183
1,28,3,0,1,3,0,0,255,0,15,3.3817782448828315
1,26,3,0,1,3,0,0,24,0,13,3.47450498810543
1,29,3,0,1,3,0,0,9,0,16,3.7159321855150287
1,35,4,0,1,3,0,0,46,0,17,4.0220005168831525
1,34,4,0,1,3,0,0,127,0,16,3.9146892241642446
1,34,4,0,1,3,0,0,9,0,16,3.959094371350331
1,33,4,0,1,3,0,0,196,0,15,3.8212266049160206
1,36,3,1,0,3,0,0,469,3,4,4.419381945646371
1,31,4,0,1,3,0,0,24,0,13,3.7567958110719153
1,95,4,0,1,7,0,0,150,10,31,4.656103372827533
1,75,4,0,1,7,0,0,150,6,29,4.5486051914158345
1,84,4,0,1,7,0,0,150,6,27,4.775266304662245
1,75,4,0,1,7,0,0,150,6,29,4.634583604958589
1,75,4,0,1,7,0,0,150,6,29,4.564648771654102
1,75,4,0,1,7,0,0,150,6,29,4.569853565328278
1,75,4,0,1,7,0,0,150,6,29,4.543186898661611
1,75,4,0,1,7,0,0,150,6,29,4.612003691444681
1,75,4,0,1,7,0,0,150,6,29,4.598409691329295
1,75,4,0,1,7,0,0,150,6,29,4.576603397683965
1,75,4,0,1,7,0,0,150,6,29,4.557898939298415
1,75,4,0,1,7,0,0,150,6,29,4.591315438320769
1,75,4,0,1,7,0,0,150,6,29,4.59518869239348
1,75,4,0,1,7,0,0,150,6,29,4.562759312319752
1,75,4,0,1,7,0,0,150,6,29,4.5480472716829485
1,79,4,0,1,7,0,0,150,6,29,4.616436128605612
1,95,4,0,1,7,0,0,150,10,31,4.692607909926065
1,75,4,0,1,7,0,0,150,6,29,4.5034841516124455
1,75,4,0,1,7,0,0,150,6,29,4.573074564264093
1,75,4,0,1,7,0,0,150,6,29,4.585337024778013
1,75,4,0,1,7,0,0,150,6,29,4.503139730959607
1,75,4,0,1,7,0,0,150,6,29,4.533335231046145
1,75,4,0,1,7,0,0,150,6,29,4.5584568590313
1,100,4,0,1,8,0,0,150,6,41,4.741335195516001
1,65,4,0,1,7,0,0,150,2,25,4.541126660143933
1,75,4,0,1,7,0,0,145,6,29,4.5486051914158345
1,84,4,0,1,7,0,0,150,6,27,4.7699284354276426
1,75,4,0,1,7,0,0,150,6,29,4.549936731017299
1,75,4,0,1,7,0,0,150,6,29,4.528474858024809
1,75,4,0,1,7,0,0,150,6,29,4.606027478957572
1,84,4,0,1,7,0,0,150,6,27,4.747307786262284
1,75,4,0,1,7,0,0,145,6,29,4.539871564321786
1,103,4,0,1,7,0,0,150,9,31,4.830030897017767
1,95,4,0,1,7,0,0,150,10,31,4.641430771741075
1,95,4,0,1,7,0,0,150,10,31,4.64170268278279
1,84,4,0,1,7,0,0,150,6,27,4.799573971090417
1,75,4,0,1,7,0,0,150,6,29,4.521725025669121
1,75,4,0,1,7,0,0,150,6,29,4.586455065299432
1,65,4,0,1,7,0,0,150,2,25,4.471799930502755
1,75,4,0,1,7,0,0,150,6,29,4.568214191242757
1,95,4,0,1,7,0,0,150,10,31,4.67610478893164
1,75,4,0,1,7,0,0,150,6,29,4.5146307726605945
1,100,4,0,1,8,0,0,150,6,41,4.731112255802876
1,65,4,0,1,7,0,0,150,2,25,4.487130121615826
1,95,4,0,1,7,0,0,150,10,31,4.646834062077678
1,103,4,0,1,7,0,0,150,9,31,4.765487723457061
1,103,4,0,1,7,0,0,150,9,31,4.758314179076867
1,65,4,0,1,7,0,0,150,2,25,4.502569161271985
1,100,4,0,1,8,0,0,150,6,41,4.763563380781241
1,95,4,0,1,7,0,0,150,10,31,4.702486235528236
1,75,4,0,1,7,0,0,150,6,29,4.603270064350633
1,75,4,0,1,7,0,0,150,6,29,4.625076357995962
1,88,4,0,1,7,0,0,150,8,33,4.594034142291602
1,75,4,0,1,7,0,0,150,6,29,4.607143318423344
1,75,4,0,1,7,0,0,150,6,29,4.643317232052637
1,88,4,0,1,7,0,0,150,8,33,4.558983215303824
1,75,4,0,1,7,0,0,150,6,29,4.517851771596409
1,88,4,0,1,7,0,0,150,8,33,4.551142806941406
1,75,4,0,1,7,0,0,150,6,29,4.563875151785523
1,75,4,0,1,7,0,0,150,6,29,4.580476651756677
1,33,4,0,1,3,0,0,255,0,15,3.67587110545754
1,88,4,0,1,7,0,0,150,8,33,4.5388664948794055
1,88,4,0,1,7,0,0,150,8,33,4.5716004098934535
1,69,4,0,1,7,0,0,150,2,25,4.493423958282168
1,88,4,0,1,7,0,0,150,8,33,4.558292698794709
1,88,4,0,1,7,0,0,150,8,33,4.618849125350878
1,69,4,0,1,7,0,0,150,2,25,4.522409465528544
1,69,4,0,1,7,0,0,150,2,25,4.61525543591357
1,88,4,0,1,7,0,0,150,8,33,4.606572813288878
1,75,4,0,1,7,0,0,150,6,29,4.576947818336804
1,88,4,0,1,7,0,0,150,8,33,4.565554171533914
1,33,3,1,0,3,0,0,319,0,0,4.248495255525411
1,88,4,0,1,7,0,0,150,8,33,4.577568124660639
1,75,4,0,1,7,0,0,150,6,29,4.6067988977705046
1,75,4,0,1,7,0,0,150,6,29,4.547060152734322
1,75,4,0,1,7,0,0,150,6,29,4.558670358111347
1,75,4,0,1,7,0,0,150,6,29,4.601938524749167
1,75,4,0,1,7,0,0,150,6,29,4.515746612126366
1,69,4,0,1,7,0,0,150,2,25,4.524463225674578
1,75,4,0,1,7,0,0,150,6,29,4.546752318250266
1,75,4,0,1,7,0,0,150,6,29,4.616650565385971
1,69,4,0,1,7,0,0,150,2,25,4.539239312756518
1,75,4,0,1,7,0,0,150,6,29,4.628605191415834
1,75,4,0,1,7,0,0,150,6,29,4.560001897712812
1,88,4,0,1,7,0,0,150,8,33,4.641576398078151
1,36,3,1,0,3,0,0,319,0,0,4.0514621540398
1,69,4,0,1,7,0,0,150,2,25,4.510253805510141
1,73,3,1,0,4,0,0,465,5,19,4.55478008715
1,43,4,0,1,3,0,0,225,1,12,4.437210684632777
1,50,3,1,0,3,0,0,309,2,11,4.623465189601647
1,35,3,1,0,3,0,0,469,3,5,4.300153016697712
1,34,3,1,0,3,0,0,469,0,8,4.454822399946606
1,36,3,1,0,3,0,0,469,3,7,4.30827083453526
1,39,3,1,0,3,1,0,469,1,4,4.329396769755985
1,39,3,1,0,3,1,0,469,1,6,4.477459270033353
1,34,3,1,0,3,0,0,469,0,7,4.211744090932182
1,32,4,0,1,3,0,0,206,0,14,3.827819531114783
1,36,3,1,0,3,0,0,469,3,5,4.162573265150912
1,32,4,0,1,3,0,0,255,0,14,3.929229296672175
1,27,3,0,1,3,0,0,68,0,14,3.676390632579626
1,34,4,0,1,3,0,0,232,0,16,3.7160160623359073
1,33,4,0,1,3,0,0,20,0,15,3.945464952495108
1,26,3,0,1,3,0,0,209,0,13,3.7192945256669794
1,27,3,0,1,3,0,0,210,1,14,3.930270372293453
1,24,3,0,1,3,0,0,210,0,10,3.938721875540867
1,24,3,0,1,3,0,0,210,0,12,3.823934896284056
1,29,3,0,1,3,0,0,229,0,16,3.693345218892491
1,24,3,0,1,3,0,0,210,0,10,3.8553885422075336
1,24,3,0,1,3,0,0,210,0,11,3.772055208874201
1,24,3,0,1,3,0,0,210,0,10,3.7406015629507214
1,25,3,0,1,3,0,0,210,0,11,3.9132696895151087
1,25,3,0,1,3,0,0,210,0,12,3.9132696895151087
1,25,3,0,1,3,0,0,210,0,11,4.023465189601647
1,25,3,0,1,3,0,0,210,0,11,3.943465189601647
1,35,4,0,1,3,0,0,122,0,17,3.9928705166358993
1,29,3,0,1,3,0,0,93,0,16,3.50759273792998
1,29,3,0,1,3,0,0,11,0,16,3.8833374604210062
1,36,3,1,0,3,0,0,469,3,5,4.197159723424149
1,32,4,0,1,3,0,0,68,0,14,3.9261085007312415
1,45,3,1,0,3,1,0,469,4,5,4.441092818215358
1,24,3,0,1,3,0,0,248,0,11,3.8553885422075336
1,44,3,1,0,3,1,0,469,4,5,4.61807820934971
1,31,4,0,1,3,0,0,209,0,13,3.962103165155796
1,44,3,1,0,3,1,0,469,4,9,4.510012584300539
1,25,3,0,1,3,0,0,224,0,12,3.753269689515109
1,30,3,0,1,3,0,0,150,0,17,3.485917579505496
1,30,3,0,1,3,0,0,60,0,17,3.647742678581274
1,83,4,1,0,4,0,0,309,4,10,4.891201895249678
1,65,4,0,1,3,0,0,186,4,14,4.506285698505619
1,69,3,1,0,4,0,0,309,3,0,4.383977812434821
1,69,3,1,0,4,0,0,309,3,0,4.392904218445631
1,48,5,0,1,4,0,0,77,0,13,4.519974678246912
1,45,5,0,1,4,0,0,77,0,13,4.489199419023814
1,48,5,0,1,4,0,0,77,0,13,4.5616413449135775
1,32,4,0,1,3,0,0,77,0,11,4.202819531114783
1,33,4,0,1,3,0,0,200,0,15,3.801377452429549
1,34,4,0,1,3,0,0,99,0,13,3.962031591059445
1,34,4,0,1,3,0,0,99,0,11,3.9764499732851233
1,31,4,0,1,3,0,0,99,0,11,4.042433003725894
1,35,4,0,1,3,0,0,99,0,11,3.843010159554856
1,33,4,0,1,3,0,0,99,0,11,3.680165331217427
1,34,4,0,1,3,0,0,229,0,16,3.9398290174664017
1,30,4,0,1,3,0,0,224,0,12,3.989898095464288
1,33,4,0,1,3,0,0,76,0,15,4.051821770808045
1,34,4,0,1,3,0,0,93,0,16,3.7813930778219063
1,29,3,0,1,3,0,0,93,0,16,3.75886709923353
1,29,4,0,1,3,0,0,248,0,11,4.073329701949521
1,35,4,0,1,3,0,0,150,0,17,3.761445788918474
1,36,3,1,0,3,0,0,469,3,4,4.041336376912016
1,44,3,1,0,3,1,0,469,4,7,4.490586380385237
1,44,3,1,0,3,1,0,469,4,7,4.510012584300539
1,28,3,0,1,3,0,0,63,0,15,3.824862957617357
1,29,3,0,1,3,0,0,139,0,16,3.483005030268013
1,35,3,1,0,3,0,0,469,3,4,4.243010159554856
1,45,3,1,0,3,1,0,469,4,6,4.6524211516448455
1,30,3,0,1,3,0,0,34,0,17,3.447742678581274
1,27,3,0,1,3,0,0,249,0,14,3.8282375018429535
1,35,4,0,1,3,0,0,18,0,17,3.9788640881880974
1,29,3,0,1,3,0,0,34,0,16,3.9093680639438846
1,34,4,0,1,3,0,0,93,0,16,3.995715327169053
1,25,3,0,1,3,0,0,210,0,10,3.943465189601647
1,45,3,1,0,3,1,0,469,4,5,4.457868096041213
1,42,3,1,0,3,1,0,469,4,4,4.474952541517312
1,35,3,1,0,3,0,0,469,3,5,4.207435516759526
1,42,3,1,0,3,1,0,469,4,6,4.46328051781081
1,29,3,0,1,3,0,0,137,0,16,3.693345218892491
1,29,3,0,1,3,0,0,115,0,16,3.745406425938248
1,30,3,0,1,3,0,0,109,0,17,3.576352363578731
1,29,3,0,1,3,0,0,5,0,16,3.4535307898447942
1,28,3,0,1,3,0,0,95,0,15,3.597558387024489
1,28,3,0,1,3,0,0,177,0,15,3.815410725242699
1,34,4,0,1,3,0,0,115,0,16,3.984234164652488
1,35,4,0,1,3,0,0,109,0,17,3.838961318124104
1,36,3,1,0,3,0,0,469,3,4,4.363826390090815
1,44,3,1,0,3,1,0,469,4,5,4.3281944024823575
1,44,3,1,0,3,1,0,469,4,5,4.282739857027813
1,28,3,0,1,3,0,0,200,0,15,3.5296964395284136
1,33,4,0,1,3,0,0,95,0,15,3.858957286668643
1,34,4,0,1,3,0,0,5,0,16,3.735281416219837
1,29,3,0,1,3,0,0,76,0,16,3.274665582682964
1,44,3,1,0,3,1,0,469,4,5,4.419103493391448
1,36,3,1,0,3,0,0,469,3,6,4.30827083453526
1,44,3,1,0,3,1,0,469,4,6,4.337066209881521
1,43,3,1,0,3,1,0,469,4,5,4.4813998597465
1,37,3,1,0,3,0,0,469,3,8,4.114066203115955
1,43,3,1,0,3,1,0,469,4,6,4.5012778358458805
1,37,3,1,0,3,0,0,469,3,6,4.330282419332171
1,44,3,1,0,3,1,0,469,4,4,4.59490661824394
1,27,3,0,1,3,0,0,256,0,14,3.736006946447656
1,34,4,0,1,3,0,0,72,0,16,3.763358429231108
1,27,3,0,1,3,0,0,103,0,14,3.754163427768881
1,41,3,0,0,4,0,0,515,0,4,4.217188894809219
1,41,3,0,0,4,0,0,515,0,4,4.14999651670767
1,40,3,0,0,4,0,0,515,0,4,4.134183719779189
1,41,3,0,0,4,0,0,515,0,5,4.198777004512548
1,43,3,0,0,4,0,0,515,1,8,4.385453417442482
1,40,3,0,0,4,0,0,515,0,5,4.184183719779189
1,40,3,0,0,4,0,0,515,0,4,4.0841837197791895
1,41,3,0,0,4,0,0,515,0,6,4.265969382614097
1,40,3,0,0,4,0,0,515,0,6,4.253055907333276
1,41,3,0,0,4,0,0,515,0,7,4.198777004512548
1,30,3,0,0,3,0,0,515,0,4,3.989898095464288
1,40,3,0,0,4,0,0,515,0,4,4.153055907333276
1,36,3,1,0,3,0,0,469,3,7,4.162573265150912
1,43,3,1,0,3,1,0,469,4,7,4.527911487653477
1,43,3,1,0,3,1,0,469,4,8,4.640812719566811
1,29,3,0,1,3,0,0,135,0,16,3.5780011510322702
1,31,4,0,1,3,0,0,249,0,13,4.066784213473103
1,34,4,0,1,3,0,0,135,0,16,3.8414473125268014
1,85,4,0,0,4,0,0,442,4,14,4.80805994862647
1,85,4,0,0,4,0,0,442,4,14,4.775649507424546
1,79,3,0,0,4,0,0,442,4,14,4.779684191292192
1,86,4,0,0,4,0,0,442,4,15,4.811520319346072
1,59,2,0,0,4,0,0,296,0,3,4.437585744850293
1,86,4,0,0,4,0,0,442,4,17,4.830237069048826
1,59,2,0,0,4,0,0,296,0,3,4.4987660918746455
1,85,4,0,0,4,0,0,442,4,16,4.859407336586473
1,53,1,0,0,4,0,0,296,0,3,4.458407010881231
1,60,2,0,0,4,0,0,296,0,4,4.546078254079442
1,59,2,0,0,4,0,0,296,0,4,4.4987660918746455
1,59,2,0,0,4,0,0,296,0,5,4.6004610071288825
1,85,4,0,0,4,0,0,442,4,14,4.766464577411295
1,86,4,0,0,4,0,0,442,4,15,4.820298080999136
1,59,2,0,0,4,0,0,296,0,3,4.445894643082039
1,60,2,0,0,4,0,0,296,0,6,4.5794115874127765
1,88,4,0,0,4,0,0,442,5,18,4.899677289476145
1,60,2,0,0,4,0,0,296,0,3,4.520915337340661
1,85,4,0,0,4,0,0,442,4,15,4.766464577411295
1,86,4,0,0,4,0,0,442,4,15,4.843553894952624
1,60,2,0,0,4,0,0,296,0,3,4.500163462376719
1,62,2,0,0,4,0,0,296,1,7,4.701797270197447
1,86,4,0,0,4,0,0,442,4,14,4.792503202794912
1,86,4,0,0,4,0,0,442,4,14,4.802442190844602
1,85,4,0,0,4,0,0,442,4,14,4.769882154534275
1,60,2,0,0,4,0,0,296,0,5,4.600163462376719
1,86,4,0,0,4,0,0,442,4,16,4.862270644655378
1,35,4,0,1,3,0,0,73,0,17,3.897299717551716
1,35,4,0,1,3,0,0,121,0,17,4.11471801682134
1,35,4,0,1,3,0,0,48,0,17,3.921721231045241
1,44,3,1,0,3,1,0,469,4,5,4.555467129755085
1,28,3,0,1,3,0,0,256,0,15,3.699513850319966
1,30,3,0,1,3,0,0,163,0,17,3.5777471629109447
1,35,3,1,0,3,0,0,469,3,3,4.107156230921614
1,29,4,0,1,3,0,0,119,0,10,4.073329701949521
1,30,4,0,1,3,0,0,119,0,10,4.2817276788697365
1,29,4,0,1,3,0,0,56,0,10,4.004364184708142
1,35,4,0,1,3,0,0,220,0,14,4.250571945454581
1,32,4,0,1,3,0,0,220,0,14,4.038909765557392
1,32,4,0,1,3,0,0,226,0,11,4.163909765557392
1,29,4,0,1,3,0,0,226,0,11,3.9353986674667625
1,27,4,0,1,3,0,0,244,0,10,3.9121138909722286
1,27,4,0,1,3,0,0,206,0,8,3.9121138909722286
1,37,4,0,1,3,0,0,123,0,16,4.1416216087552495
1,30,4,0,1,3,0,0,150,0,10,4.123231428797621
1,29,4,0,1,3,0,0,254,0,9,4.280226253673659
1,28,4,0,1,3,0,0,152,0,11,4.039148671903071
1,34,4,0,1,3,0,0,130,0,13,4.006436738245531
1,29,4,0,1,3,0,0,10,0,10,4.073329701949521
1,36,4,0,1,3,0,0,107,0,15,4.31562257082666
1,29,4,0,1,3,0,0,150,0,10,3.866433150225384
1,31,4,0,1,3,0,0,152,0,11,4.2603326005698765
1,26,4,0,1,3,0,0,191,0,9,3.7192945256669794
1,29,4,0,1,3,0,0,63,0,10,4.073329701949521
1,29,4,0,1,3,0,0,178,0,9,4.116264615668023
1,28,4,0,1,3,0,0,97,0,11,3.896291529045928
1,28,4,0,1,3,0,0,12,0,11,4.039148671903071
1,35,4,0,1,3,0,0,116,0,14,4.125871146123145
1,35,4,0,1,3,0,0,107,0,15,4.136286231168867
1,35,4,0,1,3,0,0,25,0,14,4.229003731107054
1,32,4,0,1,3,0,0,186,0,11,4.140319531114783
1,30,4,0,1,3,0,0,152,0,11,4.056564762130955
1,35,4,0,1,3,0,0,107,0,14,4.343289445392768
1,33,4,0,1,3,0,0,107,0,15,4.112427831414106
1,31,4,0,1,3,0,0,16,0,11,4.091135423220312
1,30,4,0,1,3,0,0,142,0,10,4.123231428797621
1,31,4,0,1,3,0,0,12,0,11,4.2603326005698765
1,30,4,0,1,3,0,0,64,0,10,4.21506101220307
1,32,4,0,1,3,0,0,116,0,14,3.902518266288633
1,30,4,0,1,3,0,0,12,0,11,4.056564762130955
1,28,4,0,1,3,0,0,205,0,9,3.824862957617357
1,34,4,0,1,3,0,0,116,0,14,3.936891797757288
1,27,4,0,1,3,0,0,196,0,10,3.884155094595804
1,28,4,0,1,3,0,0,102,0,9,3.896291529045928
1,26,4,0,1,3,0,0,218,0,9,3.902174814211728
1,30,4,0,1,3,0,0,120,0,12,4.081727678869736
1,34,4,0,1,3,0,0,47,0,14,4.043057694064252
1,26,4,0,1,3,0,0,247,0,9,3.825251737288651
1,33,4,0,1,3,0,0,228,0,13,3.942438726128142
1,33,4,0,1,3,0,0,85,0,13,4.089552452560668
1,28,4,0,1,3,0,0,16,0,11,3.851823225551766
1,37,4,0,1,3,0,0,126,0,16,4.131769501279566
1,31,4,0,1,3,0,0,154,0,11,4.091135423220312
1,27,4,0,1,3,0,0,10,0,10,4.060262039120377
1,37,4,0,1,3,0,0,135,0,16,4.121219243831912
1,27,4,0,1,3,0,0,119,0,10,4.060262039120377
1,33,4,0,1,3,0,0,171,0,13,4.066677073707229
1,26,4,0,1,3,0,0,80,0,9,3.873140679513133
1,34,4,0,1,3,0,0,228,0,13,4.135564959585625
1,29,4,0,1,3,0,0,64,0,10,4.004364184708142
1,27,4,0,1,3,0,0,219,0,10,4.060262039120377
1,31,4,0,1,3,0,0,228,0,13,3.91017927888364
1,29,4,0,1,3,0,0,196,0,10,3.9093680639438846
1,33,4,0,1,3,0,0,89,0,15,3.824252831282987
1,29,4,0,1,3,0,0,46,0,10,4.004364184708142
1,34,4,0,1,3,0,0,107,0,14,4.160704752887782
1,29,4,0,1,3,0,0,10,0,12,3.952302977662385
1,31,4,0,1,3,0,0,57,0,11,4.284683810317086
1,32,4,0,1,3,0,0,68,0,12,4.163909765557392
1,31,4,0,1,3,0,0,130,0,13,3.768554778059021
1,26,4,0,1,3,0,0,152,0,9,3.979097891134805
1,30,4,0,1,3,0,0,144,0,10,3.894739663055176
1,30,4,0,1,3,0,0,117,0,11,3.789898095464288
1,28,3,0,1,3,0,0,10,0,15,3.57059811909008
1,36,4,0,1,3,0,0,135,0,16,3.9403510429286897
1,30,4,0,1,3,0,0,123,0,10,4.21506101220307
1,29,4,0,1,3,0,0,123,0,10,4.004364184708142
1,28,4,0,1,3,0,0,178,0,9,3.896291529045928
1,29,4,0,1,3,0,0,191,0,9,3.978333581185264
1,29,4,0,1,3,0,0,142,0,10,3.8833374604210062
1,28,4,0,1,3,0,0,254,0,9,4.066108939837481
1,34,4,0,1,3,0,0,25,0,14,4.043057694064252
1,28,4,0,1,3,0,0,154,0,11,3.753434386188785
1,36,4,0,1,3,0,0,15,0,16,3.86105234925443
1,35,4,0,1,3,0,0,13,0,15,4.000432302535625
1,28,4,0,1,3,0,0,154,0,11,3.851823225551766
1,34,4,0,1,3,0,0,123,0,16,3.925410635240723
1,30,4,0,1,3,0,0,118,0,11,4.081727678869736
1,28,4,0,1,3,0,0,57,0,11,4.066108939837481
1,32,4,0,1,3,0,0,195,0,14,4.054229296672175
1,27,4,0,1,3,0,0,144,0,10,3.630275354881976
1,30,4,0,1,3,0,0,219,0,10,4.2817276788697365
1,29,4,0,1,3,0,0,68,0,12,3.9353986674667625
1,31,4,0,1,3,0,0,58,0,13,3.821311940104173
1,30,4,0,1,3,0,0,196,0,10,4.123231428797621
1,32,4,0,1,3,0,0,201,0,12,4.015319531114783
1,25,4,0,1,3,0,0,161,0,8,3.653660689688186
1,30,4,0,1,3,0,0,35,0,11,3.789898095464288
1,34,4,0,1,3,0,0,172,0,14,3.90320806164768
1,30,4,0,1,3,0,0,56,0,10,3.989898095464288
1,30,4,0,1,3,0,0,119,0,10,4.056564762130955
1,28,4,0,1,3,0,0,206,0,8,3.896291529045928
1,30,4,0,1,3,0,0,140,0,10,3.923231428797621
1,30,4,0,1,3,0,0,163,0,10,3.898068512058839
1,35,4,0,1,3,0,0,235,0,14,4.093149802473811
1,35,4,0,1,3,0,0,25,0,14,4.036006945330954
1,35,4,0,1,3,0,0,116,0,14,3.9328743603470455
1,29,4,0,1,3,0,0,187,0,9,3.8833374604210062
1,31,4,0,1,3,0,0,12,0,11,4.042433003725894
1,37,4,0,1,3,0,0,135,0,16,3.938654716746413
1,35,4,0,1,3,0,0,13,0,17,3.92172123104524
1,34,4,0,1,3,0,0,215,0,13,4.138502179294739
1,44,3,1,0,3,1,0,469,4,3,4.445131834930691
1,34,4,0,1,3,0,0,228,0,13,3.936891797757288
1,35,4,0,1,3,0,0,172,0,14,3.900153016697713
1,31,4,0,1,3,0,0,16,0,11,3.873235826376329
1,36,4,0,1,3,0,0,107,0,15,4.127986806877675
1,35,4,0,1,3,0,0,107,0,14,4.150292659616669
1,30,4,0,1,3,0,0,196,0,10,3.898068512058839
1,36,4,0,1,3,0,0,19,0,15,3.919381945646371
1,36,4,0,1,3,0,0,74,0,15,4.0067499186387785
1,30,4,0,1,3,0,0,234,0,10,3.898068512058839
1,30,4,0,1,3,0,0,219,0,10,4.056564762130955
1,29,4,0,1,3,0,0,254,0,9,4.047299098426643
1,33,4,0,1,3,0,0,228,0,12,4.089552452560668
1,30,4,0,1,3,0,0,144,0,10,3.6695767463163937
1,34,4,0,1,3,0,0,130,0,13,3.807763576417194
1,32,4,0,1,3,0,0,68,0,12,3.952819531114783
1,37,4,0,1,3,0,0,123,0,16,3.95905708166975
1,31,4,0,1,3,0,0,57,0,11,4.066784213473103
1,44,3,1,0,3,1,0,469,4,5,4.481714572986073
1,29,4,0,1,3,0,0,191,0,9,3.745406425938248
1,33,4,0,1,3,0,0,201,0,12,4.0060710131011685
1,49,4,0,1,5,0,0,107,0,12,4.581461058746011
1,55,4,0,1,5,0,0,107,0,12,4.606283522923011
1,50,4,0,1,5,0,0,107,0,12,4.604372820753983
1,46,4,0,1,4,0,0,107,1,12,4.414441303694972
1,32,4,0,1,3,0,0,107,0,12,4.077819531114783
1,67,4,0,1,6,0,0,107,4,19,4.655589288009744
1,38,4,0,1,4,0,0,107,0,12,4.385956789702441
1,57,4,0,1,5,0,0,107,2,12,4.587386181538585
1,49,4,0,1,4,0,1,107,2,12,4.711349384799077
1,37,4,0,1,4,0,0,107,0,12,4.162023973678586
1,62,4,0,1,6,0,0,107,2,12,4.746230939587179
1,52,4,0,1,5,0,0,107,0,12,4.572955285773964
1,41,4,0,1,4,0,0,107,0,12,4.375487065435391
1,37,4,0,1,4,0,0,107,0,12,4.3241861358407485
1,72,4,0,1,7,0,0,107,4,19,4.745684203609197
1,40,4,0,1,4,0,0,107,0,12,4.453055907333276
1,48,4,0,1,5,0,0,107,0,12,4.54383399132455
1,36,4,0,1,4,0,0,107,0,12,4.204511459715549
1,51,4,0,1,5,0,0,107,1,12,4.601264744263835
1,56,4,0,1,5,0,0,107,0,12,4.604067815178066
1,44,4,0,1,4,0,1,107,0,12,4.544325652580697
1,41,4,0,1,5,0,0,107,0,12,4.373051322261979
1,53,4,0,1,5,0,0,107,0,12,4.583973464316205
1,49,4,0,1,5,0,0,107,0,12,4.627678660919284
1,42,4,0,1,5,0,0,107,0,12,4.431257232859706
1,43,4,0,1,4,0,0,107,0,12,4.348019918036975
1,72,4,0,1,7,0,0,107,4,19,4.79985273874656
1,46,4,0,1,4,0,0,107,2,12,4.594107879923024
1,46,4,0,1,5,0,0,107,0,12,4.526294499949899
1,42,4,0,1,5,0,0,107,0,12,4.383638185240658
1,44,4,0,1,5,0,0,107,0,12,4.451146891896382
1,49,4,0,1,5,0,0,107,0,12,4.530640140466969
1,32,4,0,1,3,0,0,226,0,11,3.952819531114783
1,35,4,0,1,3,0,0,220,0,14,4.057575159678482
