url_length,num_dots,has_https,has_ip,num_subdirs,num_params,suspicious_words,tld,special_char_count,digits_count,entropy,label
32,3,0,1,2,0,1,4624,8,11,4.2889,1
47,3,0,1,3,0,1,4624,11,11,4.552,1
58,4,0,1,4,0,1,4624,13,11,4.6289,1
67,3,0,1,3,0,0,4624,9,32,4.5048,1
74,3,0,1,4,0,0,4624,10,32,4.5824,1
86,4,0,1,5,0,0,4624,12,33,4.6535,1
85,4,0,1,5,0,0,4624,12,32,4.6616,1
86,4,0,1,5,0,0,4624,12,31,4.7042,1
85,4,0,1,5,0,0,4624,12,30,4.6995,1
44,3,0,0,2,0,3,14035,9,2,4.2888,1
77,3,0,0,3,0,3,14035,10,22,4.6856,1
71,2,0,0,1,0,0,14036,7,16,4.894,1
81,2,0,0,3,0,0,14039,8,3,4.112,1
54,3,0,1,2,0,0,6303,9,17,4.5202,1
57,3,0,1,2,0,0,6303,9,15,4.6414,1
54,3,0,1,2,0,0,6303,9,14,4.4931,1
52,3,0,1,2,0,0,6303,9,16,4.3944,1
55,3,0,1,2,0,0,6303,9,18,4.5966,1
145,2,0,0,2,0,0,14040,7,31,5.0129,1
236,5,0,0,1,0,0,13250,11,37,4.8575,1
45,3,0,1,3,0,1,7316,9,12,4.3033,1
57,4,0,1,4,0,2,7316,11,12,4.3786,1
57,4,0,1,4,0,1,7316,11,12,4.3786,1
52,4,0,1,4,0,1,7316,11,12,4.088,1
91,6,0,1,2,3,0,7316,21,18,4.9634,1
397,10,0,1,12,0,2,7841,67,108,4.6983,1
348,8,0,1,13,0,2,7841,65,85,4.4992,1
427,9,0,1,14,0,2,7841,76,98,4.4982,1
429,9,0,1,14,0,2,7841,78,98,4.5107,1
315,10,0,1,12,0,2,7841,41,52,4.8044,1
266,8,0,1,13,0,2,7841,39,29,4.5825,1
324,9,0,1,14,0,2,7841,43,28,4.5639,1
714,9,0,1,17,0,2,7841,115,176,4.4464,1
713,9,0,1,17,0,2,7841,114,176,4.4401,1
714,9,0,1,17,0,2,7841,115,175,4.4469,1
713,9,0,1,17,0,2,7841,114,175,4.4406,1
527,9,0,1,17,0,2,7841,54,50,4.4929,1
525,9,0,1,17,0,2,7841,52,50,4.4815,1
525,9,0,1,17,0,2,7841,52,49,4.4821,1
191,9,0,1,9,0,2,7841,34,63,4.8364,1
190,9,0,1,9,0,2,7841,33,63,4.8249,1
212,8,0,1,10,0,2,7841,44,56,4.5927,1
211,8,0,1,10,0,2,7841,43,56,4.5805,1
283,8,0,1,11,0,2,7841,60,70,4.562,1
279,8,0,1,11,0,2,7841,56,70,4.5475,1
277,8,0,1,11,0,2,7841,54,70,4.5329,1
276,8,0,1,11,0,2,7841,53,70,4.522,1
274,8,0,1,11,0,2,7841,52,69,4.4939,1
273,8,0,1,11,0,2,7841,51,69,4.4827,1
298,10,0,1,11,0,2,7841,53,68,4.6041,1
323,9,0,1,11,0,2,7841,56,90,4.7161,1
321,9,0,1,11,0,2,7841,54,90,4.7033,1
279,8,0,1,11,0,2,7841,56,69,4.5487,1
277,8,0,1,11,0,2,7841,54,69,4.5341,1
341,7,0,1,12,0,2,7841,63,82,4.4682,1
349,8,0,1,12,0,2,7841,70,84,4.5025,1
345,8,0,1,12,0,2,7841,66,84,4.4865,1
345,8,0,1,12,0,2,7841,66,84,4.4927,1
344,8,0,1,12,0,2,7841,66,83,4.5017,1
534,8,0,1,15,0,2,7841,92,125,4.3434,1
601,7,0,1,16,0,2,7841,103,138,4.333,1
599,7,0,1,16,0,2,7841,101,138,4.3219,1
598,7,0,1,16,0,2,7841,100,138,4.3146,1
757,9,0,1,19,0,2,7841,130,166,4.3626,1
753,9,0,1,19,0,2,7841,126,166,4.3486,1
666,8,0,1,17,0,2,7841,114,153,4.3101,1
664,8,0,1,17,0,2,7841,112,153,4.2995,1
663,8,0,1,17,0,2,7841,111,153,4.2927,1
711,9,0,1,17,0,2,7841,114,175,4.44,1
711,9,0,1,17,0,2,7841,114,174,4.4397,1
668,8,0,1,17,0,2,7841,114,154,4.3169,1
667,8,0,1,17,0,2,7841,114,153,4.3247,1
664,7,0,1,17,0,2,7841,113,153,4.3221,1
680,9,0,1,17,0,2,7841,113,152,4.3461,1
678,9,0,1,17,0,2,7841,113,152,4.3353,1
677,9,0,1,17,0,2,7841,112,152,4.3286,1
586,9,0,1,15,0,2,7841,100,145,4.5506,1
582,9,0,1,15,0,2,7841,96,145,4.5363,1
517,9,0,1,14,0,2,7841,86,131,4.5771,1
515,9,0,1,14,0,2,7841,84,131,4.566,1
514,9,0,1,14,0,2,7841,83,131,4.5584,1
359,11,0,1,12,0,2,7841,68,85,4.5303,1
393,10,0,1,12,0,2,7841,67,106,4.691,1
274,8,0,1,11,0,2,7841,52,68,4.4893,1
273,8,0,1,11,0,2,7841,51,68,4.4781,1
277,7,0,1,11,0,2,7841,57,68,4.5329,1
273,7,0,1,11,0,2,7841,53,68,4.5181,1
271,7,0,1,11,0,2,7841,51,68,4.5032,1
273,7,0,1,11,0,2,7841,52,69,4.5322,1
280,7,0,1,11,0,2,7841,59,69,4.577,1
276,7,0,1,11,0,2,7841,55,69,4.5627,1
274,7,0,1,11,0,2,7841,53,69,4.5482,1
276,7,0,1,11,0,2,7841,55,69,4.5727,1
274,7,0,1,11,0,2,7841,53,69,4.5583,1
273,7,0,1,11,0,2,7841,52,69,4.5474,1
280,7,0,1,11,0,2,7841,59,69,4.5868,1
275,7,0,1,12,0,2,7841,54,69,4.5575,1
394,9,0,1,13,0,2,7841,69,106,4.6978,1
573,9,0,1,16,0,2,7841,102,136,4.4808,1
569,9,0,1,16,0,2,7841,98,136,4.4659,1
481,8,0,1,15,0,2,7841,91,111,4.4489,1
515,7,0,1,15,0,2,7841,114,125,4.5359,1
499,7,0,1,15,0,2,7841,98,125,4.5393,1
491,7,0,1,15,0,2,7841,90,125,4.5254,1
359,7,0,1,13,0,2,7841,80,84,4.571,1
351,7,0,1,13,0,2,7841,72,84,4.5631,1
347,7,0,1,13,0,2,7841,68,84,4.5478,1
421,7,0,1,15,0,2,7841,84,99,4.5321,1
361,7,0,1,13,0,2,7841,70,97,4.6252,1
357,7,0,1,13,0,2,7841,66,97,4.6105,1
344,8,0,1,13,0,2,7841,65,83,4.4791,1
436,9,0,1,14,0,2,7841,80,105,4.5952,1
432,9,0,1,14,0,2,7841,76,105,4.5803,1
521,9,0,1,15,0,2,7841,87,133,4.5643,1
521,9,0,1,15,0,2,7841,87,132,4.5646,1
604,8,0,1,17,0,2,7841,105,139,4.3451,1
559,9,0,1,16,0,2,7841,100,124,4.4354,1
553,7,0,1,16,0,2,7841,98,138,4.4578,1
477,7,0,1,15,0,2,7841,89,111,4.4299,1
478,7,0,1,15,0,2,7841,90,111,4.4422,1
474,7,0,1,15,0,2,7841,86,111,4.4262,1
478,7,0,1,15,0,2,7841,90,111,4.4433,1
474,7,0,1,15,0,2,7841,86,111,4.4274,1
429,10,0,1,14,0,2,7841,81,96,4.5125,1
425,10,0,1,14,0,2,7841,77,96,4.4968,1
423,9,0,1,14,0,2,7841,76,96,4.4805,1
364,9,0,1,13,0,2,7841,70,82,4.5604,1
360,9,0,1,13,0,2,7841,66,82,4.5451,1
328,10,0,1,11,0,2,7841,57,86,4.773,1
326,10,0,1,11,0,2,7841,55,86,4.7606,1
290,9,0,1,11,0,2,7841,53,68,4.5782,1
289,9,0,1,11,0,2,7841,52,68,4.5676,1
286,7,0,1,11,0,2,7841,53,82,4.6125,1
284,7,0,1,11,0,2,7841,51,82,4.5985,1
283,7,0,1,11,0,2,7841,50,82,4.5879,1
208,8,0,1,10,0,2,7841,41,54,4.5321,1
210,7,0,1,10,0,2,7841,44,55,4.6058,1
208,7,0,1,10,0,2,7841,42,55,4.591,1
207,7,0,1,10,0,2,7841,41,55,4.5787,1
221,7,0,1,10,0,2,7841,43,68,4.6794,1
219,7,0,1,10,0,2,7841,41,68,4.6653,1
162,11,0,1,9,0,2,7841,36,43,4.6875,1
161,11,0,1,9,0,2,7841,35,43,4.6745,1
177,10,0,1,9,0,2,7841,33,51,4.8379,1
159,9,0,1,9,0,2,7841,32,40,4.6941,1
196,10,0,1,9,0,2,7841,35,64,4.8821,1
195,10,0,1,9,0,2,7841,34,64,4.8709,1
195,10,0,1,9,0,2,7841,34,63,4.9484,1
216,9,0,1,10,0,2,7841,32,49,4.8216,1
214,9,0,1,10,0,2,7841,30,49,4.8088,1
220,8,0,1,11,0,2,7841,39,28,4.5964,1
433,7,0,1,16,0,2,7841,47,26,4.3274,1
431,7,0,1,16,0,2,7841,45,26,4.3141,1
214,7,0,1,11,0,2,7841,36,26,4.57,1
314,9,0,1,13,0,2,7841,45,50,4.766,1
434,9,0,1,16,0,2,7841,61,38,4.5233,1
373,7,0,1,15,0,2,7841,56,41,4.5843,1
267,7,0,1,13,0,2,7841,44,28,4.6072,1
372,7,0,1,15,0,2,7841,105,29,4.3985,1
324,7,0,1,15,0,2,7841,57,29,4.5734,1
264,8,0,1,13,0,2,7841,41,27,4.5226,1
260,8,0,1,13,0,2,7841,37,27,4.5079,1
525,8,0,1,17,0,2,7841,77,82,4.4704,1
537,8,0,1,17,0,2,7841,80,83,4.5318,1
534,8,0,1,17,0,2,7841,78,82,4.5059,1
566,9,0,1,17,0,2,7841,79,103,4.6291,1
390,7,0,1,15,0,2,7841,58,55,4.5539,1
390,7,0,1,15,0,2,7841,58,55,4.5631,1
435,8,0,1,17,0,2,7841,61,54,4.4855,1
449,7,0,1,17,0,2,7841,64,68,4.5917,1
445,7,0,1,17,0,2,7841,60,68,4.5768,1
440,8,0,1,17,0,2,7841,53,27,4.358,1
397,8,0,1,17,0,2,7841,51,26,4.3856,1
360,7,0,1,15,0,2,7841,56,27,4.4764,1
49,4,0,1,3,0,1,7841,10,11,4.3266,1
49,4,0,1,3,0,1,7841,10,12,4.3091,1
31,3,0,1,2,0,1,7841,8,10,3.9779,1
58,4,0,1,4,0,1,7841,13,11,4.4435,1
57,4,0,1,4,0,1,7841,13,10,4.4505,1
48,4,0,1,3,0,1,7841,10,10,4.2959,1
48,4,0,1,3,0,1,7841,10,11,4.2857,1
34,3,0,1,2,0,1,7841,8,10,4.0575,1
60,4,0,1,4,0,1,7841,13,10,4.3794,1
205,4,0,1,4,3,1,7841,18,84,4.6915,1
205,4,0,1,4,3,1,7841,18,84,4.7843,1
48,4,0,1,4,0,0,7841,11,13,4.2542,1
48,4,0,1,4,0,0,7841,11,13,4.2878,1
136,6,0,1,4,3,0,7841,25,27,4.9925,1
124,5,0,1,7,2,2,7841,24,16,4.7034,1
150,3,0,1,3,1,0,7841,12,23,4.836,1
65,3,0,0,3,0,0,14043,10,8,4.3388,1
81,2,0,0,5,0,0,14045,12,9,4.5783,1
145,8,0,0,6,3,1,14045,31,9,4.7356,1
129,4,0,1,3,0,0,7841,12,55,4.7686,1
129,4,0,1,3,0,0,7841,12,56,4.7012,1
34,3,0,1,0,1,0,6493,9,12,4.1529,1
88,7,0,1,6,0,0,6493,18,20,4.5112,1
93,3,0,0,0,1,0,14046,9,38,4.7969,1
44,3,0,1,3,0,0,3193,10,14,4.3371,1
397,24,0,1,2,9,2,3193,89,20,4.6914,1
442,24,0,1,2,9,2,3193,90,42,4.7259,1
442,24,0,1,2,9,2,3193,90,42,4.7279,1
442,24,0,1,2,9,2,3193,90,42,4.7227,1
396,24,0,1,2,9,2,3193,89,19,4.6942,1
396,24,0,1,2,9,2,3193,89,19,4.6961,1
396,24,0,1,2,9,2,3193,89,19,4.7012,1
396,24,0,1,2,9,2,3193,89,19,4.6921,1
441,24,0,1,2,9,2,3193,90,41,4.7249,1
441,24,0,1,2,9,2,3193,90,41,4.7295,1
97,7,0,1,4,0,1,3193,17,18,4.5874,1
104,7,0,1,4,0,0,3193,17,18,4.6101,1
102,7,0,1,4,0,0,3193,17,18,4.6275,1
100,7,0,1,4,0,0,3193,17,18,4.6368,1
78,7,0,1,1,3,0,3193,19,25,4.7706,1
56,4,0,1,2,0,0,3193,13,15,4.5344,1
166,6,0,1,4,2,1,3193,23,38,5.0909,1
399,4,0,1,4,1,1,3193,17,56,4.7236,1
124,2,0,0,4,0,0,14048,9,46,4.7479,1
58,4,0,1,3,0,0,8625,16,10,4.5259,1
65,4,0,1,3,0,0,8625,17,10,4.63,1
66,4,0,1,3,0,0,8625,17,10,4.6299,1
64,4,0,1,3,0,0,8625,16,10,4.6095,1
69,3,0,1,6,0,1,8625,12,12,4.3854,1
91,4,0,1,8,0,1,8625,15,12,4.4775,1
90,4,0,1,8,0,1,8625,15,12,4.3645,1
79,4,0,1,7,0,1,8625,14,12,4.3739,1
68,4,0,1,6,0,1,8625,13,12,4.3207,1
156,5,0,0,2,0,0,14049,11,35,5.002,1
93,3,0,0,0,1,0,14051,11,32,4.9998,1
76,4,0,1,4,0,1,8625,14,15,4.7102,1
75,6,0,1,4,0,1,8625,13,10,4.4599,1
68,6,0,1,5,0,1,8625,14,9,4.3951,1
59,6,0,1,4,0,0,8625,13,9,4.376,1
75,6,0,1,6,0,1,8625,15,9,4.5282,1
54,5,0,1,3,0,0,8625,11,9,4.3151,1
69,6,0,1,5,0,2,8625,14,9,4.3955,1
75,6,0,1,4,0,1,8625,13,10,4.5032,1
70,6,0,1,5,0,0,8625,14,9,4.441,1
68,6,0,1,5,0,1,8625,14,9,4.4429,1
70,6,0,1,5,0,0,8625,14,9,4.5031,1
55,5,0,1,3,0,0,8625,11,9,4.2772,1
71,6,0,1,5,0,0,8625,14,9,4.5221,1
80,7,0,1,4,1,0,8227,18,13,4.6917,1
147,4,0,0,1,0,0,14052,8,24,5.0413,1
74,2,0,0,3,0,0,14053,10,30,4.4897,1
52,2,0,0,3,0,0,14053,8,11,4.1359,1
100,2,0,0,5,0,0,14054,11,28,4.7883,1
99,2,0,0,5,0,0,14054,11,27,4.7753,1
99,2,0,0,5,0,0,14054,11,27,4.8356,1
80,2,0,0,3,0,0,14055,8,2,4.0662,1
69,3,0,0,1,1,0,14056,11,16,4.6587,1
168,3,0,0,1,1,1,14057,18,23,5.0309,1
39,3,0,0,0,0,0,14060,6,7,4.0285,1
58,6,0,1,1,0,0,5895,10,11,4.2761,1
54,6,0,1,1,0,0,5895,10,11,4.2569,1
49,4,0,0,2,0,1,14062,10,10,4.5073,1
48,4,0,0,2,0,1,14063,10,10,4.5794,1
75,4,0,0,3,1,0,14064,14,6,4.6169,1
31,1,0,0,2,0,1,14066,6,4,4.0266,1
42,2,0,0,2,0,0,14067,7,2,4.4516,1
40,2,0,0,2,0,0,14067,7,2,4.3842,1
45,2,0,0,2,0,0,14067,7,2,4.4914,1
45,2,0,0,2,0,0,14067,7,2,4.4637,1
77,3,0,0,2,0,0,14069,11,15,4.7834,1
46,2,0,0,1,0,0,14072,8,2,4.2654,1
39,1,0,0,2,0,1,14073,6,2,3.9234,1
103,3,0,0,1,1,0,14074,12,18,4.8899,1
96,3,0,0,1,1,1,14075,13,15,4.6817,1
84,3,0,0,1,1,1,14075,12,15,4.7403,1
159,4,0,0,1,0,0,14076,10,22,4.9448,1
35,3,0,1,2,0,1,1155,8,8,4.3433,1
34,3,0,1,2,0,1,1155,8,8,4.2561,1
49,4,0,1,3,0,1,1155,10,8,4.457,1
31,3,0,1,2,0,1,1155,8,11,4.0266,1
38,3,0,1,2,0,1,1155,8,11,4.2608,1
37,3,0,1,2,0,1,1155,8,11,4.1753,1
45,4,0,1,3,0,1,1155,10,11,4.1504,1
52,4,0,1,3,0,1,1155,10,11,4.4172,1
196,3,0,1,4,1,0,1155,13,33,5.0663,1
194,3,0,1,4,1,0,1155,13,45,5.164,1
195,3,0,1,4,1,0,1155,13,30,5.1353,1
199,3,0,1,4,1,0,1155,13,39,5.1716,1
194,3,0,1,4,1,0,1155,13,44,5.1556,1
40,3,0,1,2,0,0,1155,9,11,4.3653,1
97,3,0,0,1,1,1,14078,13,16,4.7214,1
85,3,0,0,1,1,1,14078,12,16,4.7826,1
77,3,0,0,1,1,0,14079,9,18,4.7563,1
96,3,0,1,6,0,0,1155,14,14,4.8682,1
35,2,0,0,1,0,0,14080,6,13,3.976,1
54,6,0,1,1,0,0,10504,10,10,4.3959,1
137,2,0,0,2,3,0,14082,15,46,4.82,1
95,3,0,1,6,0,0,1155,14,13,4.835,1
102,4,0,1,3,2,0,1155,16,27,5.0203,1
44,4,0,1,3,0,0,1155,10,10,4.2179,1
49,4,0,1,4,0,0,1155,11,11,4.3694,1
52,4,0,1,4,0,0,1155,11,11,4.445,1
45,4,0,1,3,0,1,1155,10,11,4.2393,1
49,4,0,1,4,0,0,1155,11,11,4.3132,1
54,4,0,1,4,0,0,1155,11,11,4.3929,1
44,4,0,1,3,0,0,1155,10,10,4.2805,1
49,4,0,1,3,0,0,1155,10,10,4.362,1
68,3,0,0,1,1,0,14084,11,15,4.4861,1
68,2,0,0,4,0,2,14085,11,17,4.5941,1
229,6,0,1,4,1,1,13580,16,35,5.1115,1
52,2,0,0,2,0,1,14086,9,7,4.2142,1
87,4,0,0,1,0,0,14087,12,36,4.5855,1
84,4,0,0,1,0,0,14087,11,35,4.549,1
83,5,0,0,1,0,0,14089,11,36,4.5245,1
37,3,0,0,2,0,0,14091,9,10,4.3038,1
99,3,0,0,1,1,1,14092,13,18,4.7069,1
87,3,0,0,1,1,1,14092,12,18,4.7604,1
169,7,0,0,2,1,1,14093,22,51,5.2082,1
113,4,0,0,2,6,0,14093,24,22,5.022,1
43,4,0,1,3,0,2,1155,10,10,4.4121,1
58,4,0,1,4,0,1,1155,13,11,4.547,1
57,4,0,1,4,0,1,1155,13,10,4.5472,1
48,4,0,1,3,0,1,1155,10,10,4.4107,1
48,4,0,1,3,0,1,1155,10,11,4.4107,1
89,6,0,1,5,2,3,1155,19,13,4.6421,1
29,3,0,1,2,0,1,1155,8,9,4.0473,1
36,3,0,1,2,0,1,1155,8,9,4.2737,1
35,3,0,1,2,0,1,1155,8,9,4.1859,1
43,4,0,1,3,0,1,1155,10,9,4.1444,1
50,4,0,1,3,0,1,1155,10,9,4.4142,1
51,4,0,1,4,0,1,1155,11,10,4.4464,1
67,5,0,1,5,0,1,1155,13,10,4.4253,1
64,5,0,1,5,0,1,1155,13,10,4.4172,1
65,5,0,1,5,0,1,1155,13,10,4.4564,1
64,5,0,1,5,0,1,1155,13,10,4.4484,1
65,4,0,1,2,1,0,1155,11,20,4.5876,1
87,2,0,0,4,0,0,14094,12,29,4.6227,1
222,5,0,0,1,0,0,14095,9,37,4.8753,1
80,2,0,0,3,0,0,14098,8,2,4.0662,1
48,1,0,0,1,0,0,14099,5,10,4.4864,1
32,2,0,0,1,0,0,14100,6,5,4.2028,1
39,3,0,0,1,0,0,14101,7,7,4.163,1
199,2,0,0,5,0,0,14103,11,87,4.6315,1
192,2,0,0,5,0,0,14103,11,87,4.5975,1
225,6,0,1,4,1,1,10956,16,35,5.0859,1
224,6,0,1,4,1,1,10956,16,38,5.1625,1
79,1,0,0,1,0,0,14104,5,19,4.1188,1
147,4,0,0,1,0,0,14105,8,25,5.0202,1
105,3,0,0,0,1,0,14106,9,42,4.9921,1
105,4,0,0,4,2,1,14107,17,13,4.7958,1
222,6,0,1,4,1,0,13572,16,38,5.1505,1
222,6,0,1,4,1,0,13572,16,35,5.1073,1
240,6,0,1,6,1,0,13572,18,38,5.1221,1
42,2,0,0,1,0,1,14108,7,15,4.1776,1
77,2,0,0,2,0,1,14109,12,13,4.502,1
77,4,0,0,5,0,1,14110,13,3,4.1015,1
44,1,0,0,1,0,1,14111,6,3,4.2007,1
142,5,0,0,1,0,0,14112,9,27,4.8434,1
147,4,0,0,1,0,0,14113,9,24,5.0403,1
113,1,0,0,9,0,2,14114,17,8,4.4917,1
127,2,0,0,9,1,2,14114,21,8,4.5728,1
146,3,0,0,9,2,2,14114,26,8,4.6668,1
142,3,0,0,9,2,2,14114,25,8,4.6351,1
109,3,0,0,4,0,0,14115,11,31,4.7421,1
113,3,0,0,4,0,0,14115,12,31,4.7621,1
108,3,0,0,4,0,0,14115,11,30,4.7101,1
105,3,0,0,4,0,0,14115,11,30,4.6767,1
152,3,0,0,4,0,0,14115,13,35,4.8883,1
48,1,0,0,2,0,0,14116,7,5,4.392,1
80,2,0,0,3,0,0,14117,8,2,4.0662,1
56,1,0,0,4,0,0,14118,9,2,4.1708,1
53,2,0,0,3,0,0,14119,8,3,4.0857,1
52,2,0,0,3,0,0,14119,8,3,4.1138,1
51,2,0,0,3,0,0,14119,8,3,4.254,1
52,2,0,0,3,0,0,14119,8,3,4.2254,1
56,1,0,0,3,0,0,14119,9,4,4.3111,1
76,2,0,0,4,0,2,14119,11,4,4.4154,1
54,3,0,0,2,0,0,14119,8,3,4.1299,1
60,2,0,0,3,0,1,14120,8,5,4.3985,1
38,3,0,0,1,0,0,14121,7,8,4.2115,1
32,1,0,0,1,0,0,14122,5,4,4.215,1
44,2,0,0,2,0,0,14122,7,5,4.3625,1
41,2,0,0,2,0,0,14122,7,4,4.1875,1
46,2,0,0,2,0,0,14122,7,4,4.2135,1
101,3,0,0,0,1,0,14123,11,32,5.1372,1
153,5,0,0,0,1,0,14124,19,35,5.0422,1
143,4,0,0,1,0,0,14125,10,20,4.9435,1
131,6,0,0,6,0,3,13563,16,6,4.5802,1
83,4,0,0,3,0,0,13563,10,5,4.3354,1
71,3,0,0,2,0,0,13563,8,5,4.3548,1
150,6,0,0,6,0,2,13563,18,12,4.7072,1
132,3,0,0,2,0,0,14132,16,58,4.8046,1
37,4,0,1,2,0,0,1040,9,8,3.8819,1
65,2,0,0,5,0,0,14134,12,10,4.4856,1
136,3,0,0,2,0,0,14135,13,55,5.0235,1
149,2,0,0,2,0,0,14136,8,31,5.0228,1
75,4,0,0,1,0,0,14137,9,13,4.2124,1
55,4,0,0,1,0,0,14140,9,13,4.4352,1
51,4,0,0,1,0,0,14142,9,13,4.4044,1
50,4,0,0,1,0,0,6113,11,14,4.3133,1
65,2,0,0,1,0,0,14144,11,6,4.6048,1
52,2,0,0,2,0,0,14145,7,8,4.7628,1
56,5,0,0,1,0,0,14146,10,13,4.3968,1
103,2,0,0,3,0,0,14148,8,29,4.4931,1
107,4,0,0,6,0,0,14149,14,8,4.785,1
144,2,0,0,2,0,0,14151,7,30,4.982,1
97,3,0,0,0,1,0,14152,9,35,4.985,1
80,2,0,0,3,0,0,14153,8,2,4.0662,1
82,2,0,0,0,1,0,14154,8,22,4.99,1
56,5,0,0,1,0,0,14156,10,13,4.4904,1
139,3,0,1,4,1,0,6110,14,43,5.0251,1
150,4,0,1,5,1,0,6110,15,43,5.0283,1
151,4,0,1,5,1,0,6110,15,43,5.0327,1
146,5,0,0,2,0,0,14158,11,21,4.9441,1
59,2,0,0,1,0,0,14159,8,7,4.3497,1
79,4,0,0,2,0,0,14160,11,13,4.6226,1
79,7,0,1,4,0,0,6110,17,13,4.5026,1
43,2,0,0,1,0,1,14162,7,15,4.4083,1
70,4,0,0,0,1,0,14163,15,16,4.7783,1
70,4,0,0,0,1,0,14165,15,16,4.6935,1
147,4,0,0,1,0,0,14167,9,24,4.9563,1
57,2,0,0,1,0,0,14168,8,6,4.9597,1
75,2,0,0,3,0,0,14169,8,22,4.824,1
55,4,0,0,1,0,0,14170,10,13,4.4626,1
94,5,0,0,3,0,0,14170,14,21,4.7453,1
94,5,0,0,3,0,0,14170,14,27,4.7339,1
94,5,0,0,3,0,0,14170,14,21,4.7,1
110,1,0,0,1,1,0,14172,7,35,4.8206,1
101,3,0,0,0,1,0,14173,10,38,4.9885,1
32,2,0,0,1,0,0,14174,6,9,4.0695,1
39,3,0,0,2,0,0,14174,8,9,4.1436,1
44,2,0,0,0,1,0,6110,8,5,4.6009,1
39,2,0,0,1,0,0,14177,6,3,4.3555,1
105,3,0,0,1,1,0,14178,9,27,4.7406,1
145,10,0,0,8,0,0,14179,30,13,4.5864,1
80,5,0,0,1,0,0,14181,10,39,4.566,1
93,3,0,0,0,1,0,14182,9,32,4.9516,1
84,3,0,0,2,0,1,14183,11,16,4.7906,1
96,3,0,0,1,1,0,14184,9,17,4.6469,1
19,1,0,0,1,0,0,14185,5,2,3.7871,1
142,5,0,0,1,0,0,14186,11,24,4.8518,1
236,5,0,0,1,0,0,14187,11,38,4.8963,1
142,3,0,0,0,1,0,14189,19,20,4.7976,1
70,2,0,0,3,0,0,14192,12,28,4.6827,1
70,2,0,0,3,0,0,14192,12,27,4.625,1
105,6,0,0,6,1,0,14193,22,5,4.6655,1
59,3,0,0,4,0,0,6138,11,2,4.2632,1
36,2,0,0,1,0,0,14195,7,2,4.3502,1
45,2,0,0,2,0,0,14196,7,2,4.4448,1
119,2,0,0,3,0,0,14197,8,44,4.8677,1
136,3,0,0,4,0,0,14198,12,40,4.8395,1
140,3,0,0,4,0,0,14198,14,34,4.8948,1
46,2,0,0,1,0,0,14199,7,1,4.4144,1
80,4,0,0,0,1,0,14200,10,3,4.6777,1
174,3,0,0,5,0,0,14203,13,49,4.9617,1
48,2,0,0,3,0,0,14204,9,1,4.2904,1
211,3,0,0,1,0,0,14205,11,22,4.9377,1
219,4,0,0,1,0,0,14206,12,29,4.8897,1
121,2,0,0,5,0,0,14207,11,34,4.7131,1
56,3,0,0,3,1,0,14208,11,8,4.6175,1
223,3,0,0,1,2,0,14209,17,37,5.1462,1
67,6,0,0,4,0,0,14211,14,2,4.3266,1
68,6,0,0,4,0,0,14211,14,2,4.3982,1
43,1,0,0,3,0,0,14212,7,4,4.2374,1
68,2,0,0,4,0,0,14213,10,15,4.7271,1
78,3,0,0,5,0,0,14213,12,16,4.7277,1
77,3,0,0,5,0,0,14213,12,15,4.731,1
81,3,0,0,5,0,0,14213,12,15,4.6822,1
106,2,0,0,2,0,0,14214,7,29,4.8526,1
248,5,0,0,4,0,0,14215,16,41,5.2012,1
78,2,0,0,2,2,0,14217,14,7,4.9885,1
20,1,0,0,1,0,0,14218,5,4,3.7842,1
611,5,0,0,3,13,0,14219,87,197,4.9889,1
103,2,0,0,2,0,0,14221,7,36,4.7034,1
93,2,0,0,3,0,0,14222,19,14,4.9503,1
213,5,0,0,1,0,0,14223,10,34,5.021,1
104,2,0,0,4,0,0,14226,10,30,4.8154,1
144,3,0,0,5,0,0,14227,14,29,4.9029,1
126,14,0,0,1,0,0,14228,18,10,4.4452,1
149,3,0,0,4,0,0,14233,12,25,4.826,1
143,5,0,0,1,0,0,1040,9,23,4.9954,1
81,2,0,0,0,1,0,14235,9,10,4.9048,1
86,3,0,0,1,0,0,14237,9,8,4.8393,1
24,1,0,0,1,0,0,14240,6,1,3.8239,1
25,1,0,0,1,0,0,14240,6,1,3.7035,1
148,5,0,0,1,0,0,14241,9,26,4.9095,1
76,2,0,0,2,2,0,14243,14,6,4.7921,1
265,5,0,0,1,0,0,14244,9,49,4.9569,1
27,2,0,0,1,0,0,14245,6,2,3.8562,1
39,2,0,0,1,0,0,14248,6,12,4.5094,1
27,2,0,0,1,0,0,14250,6,2,4.0603,1
93,1,0,0,7,0,0,14251,12,1,4.1841,1
27,2,0,0,1,0,0,14252,6,1,3.7821,1
27,2,0,0,1,0,0,14253,6,1,3.9121,1
27,2,0,0,1,0,0,14253,6,2,4.0323,1
51,4,0,0,3,0,1,14254,10,1,3.9107,1
61,2,0,0,0,1,0,14255,8,6,4.6153,1
27,2,0,0,1,0,0,14257,6,1,4.1064,1
247,3,0,0,2,0,0,14258,12,34,4.8762,1
196,6,0,0,1,0,0,14260,11,36,5.055,1
27,2,0,0,1,0,0,14262,6,2,3.8282,1
120,5,0,0,1,0,0,14263,10,22,4.9465,1
218,3,0,0,1,0,0,14266,11,28,4.8707,1
29,2,0,0,1,0,0,1040,7,1,3.7454,1
30,1,0,0,3,0,0,14268,7,2,3.7777,1
